spkid,pdes,full_name,neo,pha,H,epoch,e,a,q,i,om,w,ma,tp,per_y,moid,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,condition_code,n_obs_used,data_arc
50440418,2008 WS62,       (2008 WS62),Y,N,25.1,2461200.5,0.3157644001534111,1.268681865425527,0.8680772972039246,5.214561401573735,238.3265582944384,110.3212503856745,140.3175345195576,2460997.059708492,1.42901668770508,0.0129506,5.384e-07,1.5783e-08,6.9135e-07,2.1287e-05,1.5098e-05,0.0001324,7.8725e-05,0.0,95,3663.0
50440814,2008 WH96,       (2008 WH96),Y,N,23.0,2461200.5,0.4044381100747725,1.372610129196044,0.817474282674507,7.296829926851212,75.43569045666982,259.4106016143894,4.455666577226806,2461193.2300837142,1.60815905869416,0.0174159,4.0811e-07,2.8834e-08,5.7722e-07,1.5412e-05,1.5799e-05,7.2448e-05,2.704e-05,0.0,54,4575.0
50441048,2008 XH,       (2008 XH),Y,N,23.18,2461200.5,0.4524392410183584,1.360640355938052,0.7450332659984907,15.59272091025988,65.53136806181266,265.7836700402205,63.51835024034443,2461098.215422068,1.58716918829476,0.0176794,2.3154e-07,1.6423e-08,3.2378e-07,1.8207e-05,8.234e-06,4.4417e-05,7.5123e-06,0.0,68,5659.0
50441112,2008 XN,       (2008 XN),Y,Y,21.5,2461200.5,0.5882200935423393,2.166271364153408,0.8920270196929996,5.310320227586927,97.85119379494388,63.52909479339742,151.513861696052,2460710.3628944983,3.1884344325206,0.0326531,4.5537e-07,4.6298e-09,9.8729e-07,3.7071e-05,9.8483e-05,0.00025919,2.785e-05,0.0,70,5846.0
50441137,2008 XM1,       (2008 XM1),Y,N,22.0,2461200.5,0.7869304913909688,2.356557736374967,0.5021105988982251,5.046762497167895,257.50696884,278.6228908781174,277.5277707116576,2461503.2058311254,3.6176398511426,0.00313519,1.231e-07,2.4216e-08,2.8499e-07,2.9387e-05,3.9379e-05,2.9859e-05,3.0223e-05,0.0,137,2771.0
50441149,2008 XA2,       (2008 XA2),Y,Y,21.5,2461200.5,0.6124968998728413,2.384890573137342,0.924152490554756,2.925678892476218,39.67733130570789,334.4888449868111,285.81494721484,2461477.7139119687,3.68307775615019,0.00785208,5.3619e-07,6.2566e-09,1.2808e-06,2.6392e-05,0.00034447,0.00042956,3.1861e-05,0.0,91,4044.0
50441172,2008 XQ2,       (2008 XQ2),Y,Y,20.21,2461200.5,0.552895736376294,2.200985586878608,0.9840700400677506,14.52209404641613,34.53533337719163,355.0826011196618,147.9573185214236,2460710.3170785527,3.26538204303787,0.00869627,2.1223e-08,1.2741e-08,4.5442e-08,1.2627e-05,1.7349e-05,2.3846e-05,4.0439e-06,0.0,185,4787.0
50441194,2008 XW2,       (2008 XW2),Y,Y,20.71,2461200.5,0.4438862248502775,1.064892822003884,0.5922015673744213,26.45635284845905,71.7518903554999,259.8735493344867,30.75706357779932,2461166.2074606265,1.09892246522171,0.040267,1.2902e-07,5.6581e-09,1.3755e-07,1.4289e-05,1.7655e-05,2.2028e-05,3.9879e-05,0.0,86,4067.0
50442869,2008 YE29,       (2008 YE29),Y,Y,20.39,2461200.5,0.6286316985479595,2.779213460767277,1.032111782297791,6.26761315443212,135.5747186512685,7.692703208648944,246.537119557025,2461733.8749161502,4.63330680654655,0.0469033,3.1375e-08,6.2809e-08,8.5163e-08,5.3261e-06,4.4759e-05,4.6381e-05,2.8904e-05,0.0,189,5051.0
50444298,2009 AE16,       (2009 AE16),Y,Y,18.78,2461200.5,0.7365197139875751,1.789058694249207,0.4713816964537965,46.15686649071559,309.7457263801571,280.4731124110398,75.23104967598324,2461017.8456873414,2.39301315217181,0.0262009,7.3887e-08,4.3936e-09,1.3158e-07,7.1426e-05,1.9906e-05,1.8095e-05,9.0546e-06,0.0,85,5351.0
50444320,2009 BD,       (2009 BD),Y,N,28.1,2461200.5,0.05190451794847847,1.062114620510534,1.006986073126903,1.26723261398135,253.1521631413366,316.6261297702966,299.8678081065868,2461267.282095383,1.09462479905125,0.00455451,2.1568e-08,3.227e-08,3.3494e-08,1.2926e-06,6.2609e-06,4.9759e-05,0.00059453,1.0,180,885.0
50444393,2009 BH2,       (2009 BH2),Y,N,22.57,2461200.5,0.4758337883326811,0.8141442690072285,0.4267469172361775,23.18976434385248,117.0782343486143,220.9961065920607,339.1389674991758,2461216.048331123,0.734615787430397,0.000748606,4.8435e-07,2.2212e-09,3.9328e-07,4.6172e-05,9.7711e-06,7.8696e-06,7.7747e-05,0.0,170,5128.0
50444399,2009 BW2,       (2009 BW2),Y,N,25.1,2461200.5,0.1399490364654611,1.021173546611338,0.8782612926990635,1.018113458703474,24.72505004954192,195.0284148577657,224.035030034287,2461342.854857548,1.03194734054934,0.0162995,1.6192e-06,1.6317e-07,1.5132e-06,1.1336e-05,0.00067161,0.00077522,0.0015495,2.0,40,1327.0
50444574,2009 BC11,       (2009 BC11),Y,N,22.32,2461200.5,0.6031838312329469,2.31161787987089,0.9172873507437844,3.241080177168853,91.85589236817336,90.76356037512925,324.3653900521239,2461327.569699534,3.51465151053299,0.0424906,4.5021e-08,4.103e-09,1.0265e-07,7.2093e-06,6.7056e-05,7.3941e-05,5.293e-06,0.0,76,5259.0
50445561,2009 BE81,       (2009 BE81),Y,Y,21.25,2461200.5,0.3494429938319704,1.522609194521602,0.9905440791518886,18.79996609805979,117.9914730731674,333.5121456655768,98.9977620505089,2461011.786062971,1.87884465790876,0.0323165,1.3685e-07,6.3675e-09,2.0909e-07,2.6009e-05,3.9305e-05,5.385e-05,3.4656e-05,0.0,64,6259.0
50445625,2009 CS,       (2009 CS),Y,Y,19.81,2461200.5,0.5953550029947509,2.007219354671731,0.8122112697600208,3.208765414709928,250.0025652091333,170.9108262677149,56.06927152922384,2461038.7243722305,2.8438092093802,0.0411015,2.4236e-07,1.2041e-08,4.8639e-07,8.6369e-06,0.00039263,0.00039508,1.2965e-05,0.0,125,6276.0
50445628,2009 CV,       (2009 CV),Y,N,24.28,2461200.5,0.1507563868488295,1.115714387149079,0.9475133173872275,0.9417581736672688,22.38738694863052,181.3947785376832,213.6560931755579,2461375.484717609,1.17852215787584,0.0116577,4.4338e-08,6.7059e-09,4.5197e-08,1.5235e-06,0.00020092,0.00018632,4.6091e-05,0.0,176,2708.0
50447939,2009 DB1,       (2009 DB1),Y,N,23.05,2461200.5,0.4398369503825216,1.230986553151185,0.689553181651276,4.436036586493178,167.7501701185582,240.0779244231653,293.3521859767387,2461292.8552948195,1.36580332478011,0.0387246,5.5561e-08,2.3387e-09,6.9429e-08,7.0403e-06,6.9788e-05,7.7691e-05,2.1422e-05,0.0,78,5493.0
50447942,2009 DE1,       (2009 DE1),Y,N,24.55,2461200.5,0.6118970447765588,1.730310969753755,0.6715388008169706,0.9495242043978313,157.3219099018841,82.8234632644089,181.8200217659467,2461611.9727407154,2.27611627387948,0.00043245,1.4343e-06,9.4319e-09,2.4836e-06,3.2778e-05,9.4411e-05,0.00031417,1.1931e-05,0.0,92,5851.0
50447957,2009 DR3,       (2009 DR3),Y,Y,21.54,2461200.5,0.5589367669280455,1.978247749616896,0.8725323482633465,4.069774491385862,344.3530676358941,237.9100344341661,61.34969720314393,2461027.307384751,2.78246187767581,0.0110061,4.4894e-08,7.0443e-09,8.6177e-08,8.8431e-06,1.6156e-05,2.3854e-05,1.4803e-05,0.0,253,4231.0
50448092,2009 DT10,       (2009 DT10),Y,N,22.84,2461200.5,0.620788866883233,2.074256751854051,0.7865812532456793,3.981754345699824,308.9715235152623,133.457130118085,296.5386710768033,2461392.8529525767,2.98745911817436,0.0180261,3.7261e-07,2.0034e-08,7.6705e-07,2.8567e-05,0.00021363,0.00026131,1.286e-05,0.0,89,2196.0
50448984,2009 DZ42,       (2009 DZ42),Y,Y,19.62,2461200.5,0.5828732704032714,2.447874563553456,1.021073911158073,13.10380462017204,295.1048588582419,183.4645178474524,191.0537234627697,2461856.9902644143,3.82993974560367,0.0377807,2.9253e-07,1.0709e-07,7.1254e-07,3.7259e-05,0.00010902,0.0002734,0.00011213,0.0,93,1389.0
50448990,2009 DV43,       (2009 DV43),Y,N,23.94,2461200.5,0.6550122760077565,2.190707409399719,0.755767163101753,4.366918994209811,154.4871425119027,81.37473349969558,96.70643783038642,2460882.3529664367,3.24253571209928,0.0190269,1.615e-07,7.2891e-09,3.5501e-07,2.5161e-05,3.8078e-05,5.6488e-05,2.0837e-06,0.0,182,4759.0
50449016,2009 DM45,       (2009 DM45),Y,Y,21.45,2461200.5,0.367277498046828,1.172327346869195,0.741757892019201,26.69330200154625,336.3128456355685,90.9049882070862,270.1704503300105,2461316.188047769,1.26935046397687,0.00768229,1.2206e-07,3.2336e-09,1.44e-07,3.8369e-05,8.4288e-06,1.8273e-05,2.2147e-05,0.0,85,5111.0
50449772,2009 DO111,       (2009 DO111),Y,N,22.84,2461200.5,0.2814342323898485,1.050990723500703,0.7552059559834311,2.978871703773144,1.891623957543567,273.5382615501834,296.5063564493478,2461269.9103924325,1.07747332322703,0.00190667,2.7781e-08,2.1784e-09,2.8319e-08,3.2448e-06,8.3643e-06,8.3643e-06,7.8117e-06,0.0,315,6118.0
50449614,2009 EP2,       (2009 EP2),Y,Y,21.61,2461200.5,0.3562850659280768,0.9269690816210704,0.5967038412624185,27.70484464307903,175.1472767663974,129.8480691296087,18.08087294263074,2461184.127568064,0.892495583066372,0.0418924,4.1721e-07,3.9658e-09,3.8907e-07,3.3374e-05,4.2411e-06,1.4856e-05,5.8042e-05,0.0,192,6202.0
50451044,2009 EH3,       (2009 EH3),Y,N,24.16,2461200.5,0.6169718069579904,2.004177971430357,0.7676566669315702,6.252744291311749,159.3222868583925,297.4890975791612,47.77902161650344,2461062.9572811355,2.83734815432093,0.00609905,8.6421e-07,1.1799e-08,1.7342e-06,4.8011e-05,7.3494e-05,0.0002867,2.4031e-05,0.0,84,6212.0
50451812,2009 FE,       (2009 FE),Y,Y,21.3,2461200.5,0.6138888090981958,2.527782719980531,0.9760051963526848,1.899676943306436,39.63039612243083,201.25192128,84.19591062039385,2460857.182030326,4.01899821463674,0.000965351,6.3894e-08,4.5585e-08,1.4524e-07,8.6319e-06,9.5752e-05,0.00013324,4.241e-05,0.0,107,2909.0
50451819,2009 FP,       (2009 FP),Y,N,23.1,2461200.5,0.534695378643391,1.888311889255074,0.8786402486330152,6.144117177775021,343.1079736592449,126.6010812706812,248.801771005898,2461493.255044999,2.59488905129017,0.010416,1.3342e-06,2.8533e-08,2.5072e-06,6.1948e-05,0.00016385,0.0004045,5.2161e-05,0.0,56,4756.0
50454758,2009 FY4,       (2009 FY4),Y,Y,21.0,2461200.5,0.3274528607819386,1.012616951517959,0.6810326338671177,20.98228554654703,162.5998444408188,244.6873286997358,68.5735732097844,2461129.604201843,1.01900424279049,0.0433024,5.3272e-07,1.7221e-08,5.3162e-07,3.5237e-05,7.5014e-06,3.0428e-05,0.00018167,1.0,204,1087.0
50454759,2009 FZ4,       (2009 FZ4),Y,N,24.37,2461200.5,0.2495953651863122,1.12180260195944,0.8418058718564183,4.199808990902539,357.084329312727,288.9028133935725,94.327438095652,2461086.787389461,1.18818172061336,0.0093172,2.7852e-06,1.4887e-07,3.0128e-06,5.496e-05,9.9817e-05,0.00047379,9.2167e-05,2.0,50,4987.0
50455160,2009 FU23,       (2009 FU23),Y,Y,20.09,2461200.5,0.282246300594081,0.8372365895425342,0.6009296594221489,13.89609785307409,57.72417616780536,315.2688276580504,332.7580536777726,2461221.674168212,0.766091250280762,0.033263,7.1601e-08,2.0347e-09,6.0498e-08,1.2397e-05,2.9911e-05,3.0385e-05,3.9699e-05,0.0,226,8165.0
50457409,2009 HC,       (2009 HC),Y,N,24.65,2461200.5,0.1252899571091039,1.034862311296067,0.9052044566999548,3.731433721714785,203.4137246249125,271.8366420945234,143.8021002496959,2461046.902194411,1.05276650336229,0.00624411,1.2053e-07,5.0528e-09,1.2691e-07,4.5047e-06,1.3917e-05,1.9063e-05,9.8229e-06,0.0,209,6041.0
50457410,2009 HD,       (2009 HD),Y,N,22.92,2461200.5,0.5639199420832937,2.402292900157415,1.047592027033538,12.51833044756631,34.64315478829845,173.133272119752,207.9473676281198,2461774.919012313,3.72346382545178,0.0443017,3.5092e-08,1.5614e-08,8.3901e-08,2.0449e-05,1.2346e-05,5.4079e-05,1.3777e-05,0.0,122,5476.0
50457461,2009 HV2,       (2009 HV2),Y,Y,21.3,2461200.5,0.499753150274593,1.641076549008539,0.820943373799764,6.724450122178534,37.91743313558245,261.1087357429652,16.96373054800614,2461164.316501892,2.10233277747709,0.0333848,7.9086e-08,5.3687e-08,1.0483e-07,1.4078e-05,3.1816e-05,3.9686e-05,0.00012844,1.0,119,942.0
50457863,2009 HA21,       (2009 HA21),Y,Y,20.85,2461200.5,0.7290200316104792,1.460695378000135,0.3958191873571958,6.405004414088273,205.3818911020291,219.9313866703122,314.6356436670492,2461281.7550125667,1.76541854696329,0.0462371,2.5646e-07,2.9176e-08,3.7841e-07,3.3128e-05,6.0589e-05,8.3535e-05,2.1867e-05,1.0,98,5109.0
50457865,2009 HC21,       (2009 HC21),Y,N,22.1,2461200.5,0.156940395690479,1.168267995057295,0.9849195536404802,19.35329620501629,213.2820999264408,126.9181011405302,89.13506169145859,2461086.3020745665,1.26276321211021,0.0435971,2.3148e-07,1.3773e-08,2.6089e-07,2.0472e-05,1.4639e-05,5.5571e-05,0.0001245,0.0,72,1799.0
50457872,2009 HL21,       (2009 HL21),Y,N,22.55,2461200.5,0.4447232888632959,1.663794114187337,0.92386612373455,1.009953478084075,144.3230203606451,9.456224468675014,16.26055185028844,2461165.0936969626,2.14613767061094,0.0078838,1.4244e-06,1.5959e-08,2.3788e-06,9.19e-06,0.0019128,0.0021353,6.6202e-05,0.0,137,5497.0
50458964,2009 HV58,       (2009 HV58),Y,Y,19.72,2461200.5,0.5842326255160193,1.984363955701322,0.8250337918825846,46.96885710035674,69.69275042740458,50.92684074521947,80.59864507229732,2460971.9108241214,2.79537577383388,0.0284402,3.174e-08,1.0555e-08,6.5535e-08,2.5495e-05,1.2201e-05,1.2836e-05,8.4907e-06,0.0,102,5159.0
50459452,2009 JR,       (2009 JR),Y,Y,21.41,2461200.5,0.4896187753753078,1.729541132424635,0.8827253212056623,8.404987991300132,225.3086862556832,295.2753630364482,205.7253017223858,2461556.5303115337,2.27459743328593,0.0315432,1.0062e-07,7.0235e-09,1.7754e-07,1.3963e-05,2.0239e-05,2.4661e-05,1.6993e-05,0.0,124,5716.0
50460348,2009 KY1,       (2009 KY1),Y,N,23.84,2461200.5,0.1893645873270416,1.14719631423363,0.9299579576056756,9.372241871491545,236.789683253694,281.5573626278152,13.66239681782454,2461183.467459289,1.22875363829108,0.0382256,2.7291e-08,8.9501e-10,3.183e-08,9.0879e-06,1.0209e-05,2.7542e-05,2.833e-05,0.0,123,6083.0
50463196,2009 LU2,       (2009 LU2),Y,N,22.34,2461200.5,0.5103963879216347,1.413946789494255,0.6922734554229955,10.30883398731768,74.94376991745148,278.4846137069314,356.0321704060141,2461207.2685951367,1.68134873498707,0.00469076,7.4504e-08,5.9295e-09,1.0349e-07,2.796e-05,4.1778e-05,4.2883e-05,1.607e-05,0.0,41,5680.0
50463198,2009 LW2,       (2009 LW2),Y,Y,19.82,2461200.5,0.2595074043426417,1.205673737466325,0.8927924753723473,33.14850976787044,101.0984608338324,41.09266245015512,48.33690995624868,2461135.573870844,1.32389305462195,0.0416407,2.5708e-07,9.3081e-09,3.129e-07,4.3654e-05,1.3783e-05,4.2153e-05,6.2366e-05,0.0,67,5877.0
50465259,2009 OS5,       (2009 OS5),Y,N,24.4,2461200.5,0.09929392882962776,1.147951083965318,1.033966510734172,1.710996614567352,144.3288085928196,122.8493743724867,306.0548947124949,2461267.8182852357,1.22996648029114,0.0288894,1.8872e-08,1.5096e-08,2.459e-08,1.7582e-06,4.07e-05,4.907e-05,1.9124e-05,0.0,113,4071.0
50465713,2009 PQ1,       (2009 PQ1),Y,N,22.55,2461200.5,0.4894806323414985,1.496959155471659,0.764226641461996,5.604787037994616,326.7008530895305,271.8048875416393,96.89056146314113,2461020.4503320213,1.83156834258471,0.0211976,2.7836e-07,1.6355e-09,4.1697e-07,1.6154e-05,1.4507e-05,5.8481e-05,1.1531e-05,0.0,257,4047.0
50465974,2009 QH6,       (2009 QH6),Y,N,22.5,2461200.5,0.1878169473413169,1.060139015042719,0.8610269414799653,14.27973938217906,323.73213339,104.4471159079315,66.67596907367619,2461126.656973359,1.09157210478905,0.00851244,4.37e-08,2.635e-09,4.4255e-08,1.025e-05,5.4441e-06,1.5416e-05,1.4064e-05,0.0,147,4945.0
50466092,2009 QJ9,       (2009 QJ9),Y,Y,19.27,2461200.5,0.6203343527821202,2.718109750852781,1.031972897766751,19.26366845075989,157.763513173183,202.218082115306,257.7383764065075,2461665.453041053,4.48134815084819,0.0485657,3.8366e-08,1.9096e-08,1.1026e-07,8.8519e-06,5.8998e-06,1.8192e-05,5.8466e-06,0.0,433,3430.0
50467106,2009 RT1,       (2009 RT1),Y,N,23.7,2461200.5,0.1059093559173479,1.155168665390809,1.032825496063366,4.150587663927741,159.6085151037002,136.5034670047463,212.8638197468871,2461385.846121804,1.24158455694619,0.0371629,2.6713e-07,7.0771e-09,3.1199e-07,7.2813e-06,5.6229e-05,0.00014918,0.00017661,0.0,72,3728.0
50467107,2009 RU1,       (2009 RU1),Y,N,24.2,2461200.5,0.3805235749997539,1.353539082359814,0.8384855518383714,0.8533792429716442,300.4496110579861,330.3395904602709,269.2677370597942,2461345.4652367285,1.57476010036528,0.00921346,1.7195e-06,1.0824e-08,2.3339e-06,2.0821e-05,0.0015765,0.0017422,7.1662e-05,0.0,51,4029.0
50467200,2009 SB,       (2009 SB),Y,Y,20.6,2461200.5,0.8008782375235639,2.212708448724008,0.4405984061564253,5.452202689927866,215.0276753192927,271.8627935840574,2.532818822121037,2461192.041636557,3.29150480509466,0.0211671,5.7248e-06,5.4364e-07,1.2559e-05,9.511e-05,0.00080257,0.0017319,0.00067518,2.0,55,4725.0
50467378,2009 SW17,       (2009 SW17),Y,Y,19.88,2461200.5,0.5981261656484798,2.013028260210931,0.8089833855889366,8.400538689136171,42.41798213447868,42.2235370409128,284.0745761885129,2461420.517871381,2.85616313953064,0.0418555,1.4108e-07,2.8301e-08,2.8216e-07,3.2557e-05,0.0001561,0.0001649,4.5496e-05,0.0,79,5335.0
50467417,2009 SG18,       (2009 SG18),Y,Y,17.67,2461200.5,0.6736502732732683,3.038754587078133,0.991696729082551,57.84045053863428,177.3763343643225,204.6359984790224,46.30593487995107,2460951.628008009,5.29726431689611,0.024135,2.4675e-08,2.0756e-08,7.7217e-08,2.4277e-05,7.6239e-06,1.3366e-05,1.5977e-06,0.0,297,5845.0
50471612,2009 UG,       (2009 UG),Y,N,23.5,2461200.5,0.3754001958524337,0.78804970097498,0.4922156888875206,5.020258708666416,13.68865795835183,201.8912761428385,68.91924260568966,2461151.582209241,0.699581981358971,0.0120273,3.6013e-08,1.3007e-09,2.8513e-08,5.6255e-06,7.0801e-06,6.464e-06,1.0043e-05,0.0,279,5114.0
50471738,2009 UD2,       (2009 UD2),Y,N,22.2,2461200.5,0.3228347677813488,1.392609431359215,0.9430266889762466,3.837352572477062,2.532992448747519,107.0925901703124,350.2528594865051,2461216.752386847,1.64343374571871,0.0380283,2.7343e-08,1.3417e-08,3.8679e-08,5.6838e-06,3.9269e-05,4.7052e-05,5.5866e-05,0.0,176,1810.0
50472389,2009 UC19,       (2009 UC19),Y,N,25.2,2461200.5,0.2980900380374645,1.080989439619613,0.7587572564453051,11.01841787931935,211.9381868180142,81.91536421163417,347.5673154566506,2461214.6772832857,1.123932887096,0.0167803,4.9161e-06,7.7198e-08,5.3682e-06,0.0001924,1.5337e-05,0.00056267,8.5416e-05,0.0,69,3305.0
50472393,2009 UT19,       (2009 UT19),Y,N,22.79,2461200.5,0.6611863548799507,0.8906321443335734,0.3017583232827439,9.67467092532425,212.420673536978,328.5723104778649,185.7977279036443,2461349.058426036,0.840534899773605,0.0288115,2.354e-06,1.7653e-08,2.1023e-06,8.4482e-05,1.4953e-05,0.00013414,0.00014958,1.0,106,5851.0
50475258,2009 VT,       (2009 VT),Y,N,22.28,2461200.5,0.3995109442640121,1.369618181758949,0.8224407286832719,3.405048544950839,214.5891095835135,300.3017559630334,60.34703762597807,2461102.358848121,1.60290384710529,0.00968126,1.6161e-07,2.103e-08,2.1342e-07,2.0234e-05,0.00014534,0.00014576,8.3215e-05,0.0,77,5851.0
50475259,2009 VW,       (2009 VW),Y,Y,21.75,2461200.5,0.5628738220680606,1.44041121043175,0.6296414470663495,7.156621343415729,54.3437526217482,256.1848832542115,248.2464291346585,2461396.5139923184,1.72877288162562,0.0271582,1.6012e-07,7.4822e-09,2.3372e-07,1.128e-05,3.3584e-05,4.6884e-05,3.0171e-05,0.0,163,4932.0
50475261,2009 VZ,       (2009 VZ),Y,Y,21.44,2461200.5,0.3253068223720435,1.412618637109805,0.9530841570480878,12.30495888113614,233.6421167960231,221.5403395640113,292.5900262743345,2461315.3305596802,1.67898029771436,0.0211518,4.0604e-08,5.4025e-09,5.4678e-08,9.223e-06,7.1824e-06,2.0222e-05,2.788e-05,0.0,173,5404.0
50476798,2009 WB,       (2009 WB),Y,N,24.32,2461200.5,0.391706130051393,1.659910478049147,1.009713368460758,12.41106439964536,57.19860039325889,337.6499191935528,272.5878100273342,2461390.168376421,2.13862777014544,0.0378985,1.7122e-07,1.9113e-09,2.8375e-07,3.0467e-05,6.9096e-06,0.00015316,6.6563e-05,0.0,84,5493.0
50477965,2009 WY7,       (2009 WY7),Y,N,24.1,2461200.5,0.6086687680662619,0.6497956298616397,0.2542853243389148,4.025161489014339,63.99504670674281,172.4134341877201,43.45354769008408,2461177.406681524,0.523809513146878,0.0100293,7.3161e-07,1.0144e-08,4.7191e-07,6.2342e-05,5.6029e-05,0.00011147,0.00028582,1.0,144,4024.0
50478277,2009 WV25,       (2009 WV25),Y,N,24.0,2461200.5,0.4269957403229239,1.400725323698693,0.8026215771169024,0.4096624615911593,341.8475365006959,155.1139937675605,318.3607755441793,2461270.5370796025,1.657821137849,0.00520433,2.9013e-07,5.1004e-09,4.0458e-07,1.8577e-06,0.0017092,0.0016827,2.4057e-05,0.0,196,1801.0
50479031,2009 WW104,       (2009 WW104),Y,N,22.54,2461200.5,0.462130807363632,1.52717446090238,0.8214200943004435,7.063629669977773,254.5979152573349,84.8561498416011,307.0599190803068,2461301.8709475314,1.88730104905206,0.0369188,5.6905e-08,2.6071e-08,1.0008e-07,1.5552e-05,2.5499e-05,3.4225e-05,7.5515e-05,0.0,87,5993.0
50479036,2009 WB105,       (2009 WB105),Y,N,23.5,2461200.5,0.2525153394477121,0.8255286549061773,0.6170700063887308,38.40263626590737,242.5841277227446,347.439806061846,217.5563538340701,2461308.901985528,0.750078006156627,0.0378346,2.5434e-07,2.0991e-09,2.0972e-07,0.00014617,2.4799e-06,0.00010589,0.00017633,0.0,196,5480.0
50479145,2009 WH106,       (2009 WH106),Y,N,22.6,2461200.5,0.6203571787527559,2.487070840453304,0.9441985905114468,2.910189728332207,277.9682222429109,98.98681407055577,84.5300094577798,2460864.1130980193,3.92229663878831,0.0394823,5.1158e-08,1.5043e-08,1.321e-07,4.5164e-06,6.8801e-05,7.5424e-05,1.1968e-05,0.0,73,1378.0
50483536,2009 XT6,       (2009 XT6),Y,Y,20.31,2461200.5,0.7675601592812179,2.181029326756577,0.5069581093142914,5.737203407666406,264.8842745089001,82.03532894810081,59.5945828746342,2461005.742151452,3.22107220424518,0.00217203,3.2274e-08,8.0124e-09,7.1288e-08,8.6586e-06,3.6702e-05,3.687e-05,8.256e-06,0.0,141,5881.0
50483675,2009 XL8,       (2009 XL8),Y,N,22.6,2461200.5,0.4801688685224459,1.23887779858103,0.6440072477987984,13.69262463223893,270.1464813594869,283.4134414528991,291.9314825559957,2461295.732442472,1.37895758353476,0.0358327,7.7884e-06,7.6418e-08,9.6102e-06,0.00015213,4.8041e-05,0.00085227,0.00022198,1.0,50,4020.0
50485282,2010 AE30,       (2010 AE30),Y,N,23.6,2461200.5,0.4168354916036878,1.267854870929134,0.7393679625232584,5.966627925925272,279.3544744998069,278.4240580245236,134.3745326645277,2461005.866672205,1.42761965150673,0.00757025,2.0746e-08,2.863e-09,2.5218e-08,1.1453e-05,1.819e-05,2.2218e-05,9.2232e-06,0.0,88,3678.0
50485283,2010 AF30,       (2010 AF30),Y,Y,21.73,2461200.5,0.3717664738204495,1.325100152068498,0.8324723410750506,3.05819614155856,62.38445315040625,162.9141266877959,198.6794743317008,2461450.1655441327,1.52539127509847,0.043321,7.7349e-08,2.4755e-08,9.2093e-08,1.5944e-05,0.00024788,0.00026134,7.7782e-05,0.0,98,5419.0
50485286,2010 AJ30,       (2010 AJ30),Y,N,22.7,2461200.5,0.3023865469310591,0.8113550893992636,0.5660122255808795,7.57444277576102,303.3558017687154,350.8385609445534,333.0574341136118,2461220.477968625,0.730843938476783,0.0460139,2.3529e-07,2.2271e-09,1.9227e-07,2.3148e-05,1.7925e-05,3.91e-05,8.7327e-05,0.0,117,4059.0
50485655,2010 AG40,       (2010 AG40),Y,N,22.01,2461200.5,0.6088488137293058,1.754063341797818,0.6861039569381545,2.021955452738012,21.58084231223315,183.8560551235289,354.0571112993161,2461214.507525811,2.32314389508436,0.0335138,1.3001e-06,2.303e-08,2.2885e-06,1.1537e-05,0.0018354,0.0020117,1.5222e-05,0.0,83,2550.0
54180389,2010 BV132,       (2010 BV132),Y,Y,21.48,2461200.5,0.1796817577837067,1.227977654067965,1.007332470665921,17.27486588978292,254.9986203358677,186.5501224982345,54.29371463045765,2461125.5397238424,1.36079873871899,0.0227309,3.9731e-07,1.4765e-08,4.8654e-07,4.0934e-05,4.6254e-05,0.00012709,0.00015139,0.0,41,5610.0
50508150,2010 CN44,       (2010 CN44),Y,Y,19.72,2461200.5,0.671319906280444,2.867619600816159,0.942529479148291,3.862419778512442,188.7114519373804,304.0276388226089,135.6532122564868,2460532.143280484,4.85613232788938,0.029559,6.8096e-08,4.8491e-08,2.0532e-07,1.0335e-05,0.00010927,0.00011536,2.3247e-05,0.0,104,1943.0
50508154,2010 CB55,       (2010 CB55),Y,N,22.69,2461200.5,0.1480729204161219,1.13327279633316,0.9654657837519636,25.92220178838443,144.5983625988081,108.4866825075283,94.96045776151566,2461084.264062868,1.20645158427147,0.0435677,4.1417e-08,8.8378e-09,4.614e-08,4.2054e-05,9.6112e-06,3.5883e-05,7.1907e-05,0.0,96,4370.0
50508156,2010 CD55,       (2010 CD55),Y,N,23.36,2461200.5,0.2012721120682218,1.023804667817488,0.8177413399805583,5.930325521704496,326.7913008227434,279.36513859,188.052221785956,2461381.2249663654,1.03593822938893,0.0118816,6.9124e-07,8.4256e-08,6.4048e-07,1.445e-05,2.3937e-05,5.9985e-05,0.00070744,2.0,62,1711.0
50508157,2010 CE55,       (2010 CE55),Y,N,22.2,2461200.5,0.2204565423747245,1.28974325279529,1.00541091473291,2.528223626950676,191.8745995923704,58.72323209399682,325.0818976457201,2461252.3921251274,1.4647486254138,0.0282754,5.3098e-08,1.3548e-08,6.2697e-08,6.4249e-06,6.1596e-05,6.3539e-05,4.2503e-05,0.0,91,3548.0
50508169,2010 DO,       (2010 DO),Y,Y,21.66,2461200.5,0.7454738116845614,1.612759500031329,0.4104895282124866,11.96189351527492,154.1963285545643,117.0996516418527,320.401840317828,2461282.7858845307,2.04815403530487,0.0186416,1.9802e-07,2.9206e-08,3.1326e-07,2.5823e-05,2.154e-05,3.3272e-05,8.0825e-05,0.0,66,5364.0
